latitude,longitude,druh_objektu_text,price,floor_size,Podlažie,Počet nadzemných podlaží,Stav nehnuteľnosti,Vlastníctvo,Typ konštrukcie,Rok výstavby,Počet izieb / miestností,Cena vrátane energií,streetAddress,addressRegion,days_since_publication,update_publication_delta,Vybavenie_Verejné parkovanie,Vybavenie_Altánok / posedenie,Vybavenie_Vyhradené parkovanie,Vybavenie_Vonkajší krb,Vybavenie_Pivnica,Vybavenie_Technická miestnosť,Vybavenie_Šatníkové skrine,Vybavenie_Predzáhradka,Vybavenie_Balkón,Vybavenie_Garážové státie,Vybavenie_Vonkajšie parkovacie miesto,Vybavenie_Lodžia,Vybavenie_Sklad,Vybavenie_Výťah,Vybavenie_Špajza,Vybavenie_Tepelná izolácia,room_count,condition_score,is_new,is_renovated
47.993912,18.170229,2 izbový byt,95000.0,58.0,6.0,7.0,Kompletná rekonštrukcia,,Panelová,1970.0,,Nie,Nové Zámky,Nitriansky kraj,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,1
48.21247364,18.59750284,3 izbový byt,81990.0,72.0,2.0,3.0,Čiastočná rekonštrukcia,Osobné,,,3.0,Nie,Levice,Nitriansky kraj,228,123,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1
47.7987129,18.7204192,3 izbový byt,165000.0,70.0,10.0,10.0,Čiastočná rekonštrukcia,Osobné,,1964.0,,Nie,Nitra,Nitriansky kraj,140,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1
47.980557,18.168425,2 izbový byt,85000.0,62.0,1.0,7.0,Pôvodný stav,,Panelová,1983.0,2.0,Nie,Nové Zámky,Nitriansky kraj,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0
48.202832,18.609058,Garsónka,53000.0,24.0,1.0,12.0,Čiastočná rekonštrukcia,Osobné,Panelová,1.0,,Nie,Levice,Nitriansky kraj,671,566,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
48.30798133,18.07375561,3 izbový byt,177300.0,95.1,3.0,2.0,Pôvodný stav,Osobné,Tehlová,,3.0,Nie,Nitra,Nitriansky kraj,193,88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
48.09162521,18.18167305,3 izbový byt,130000.0,59.0,,,Kompletná rekonštrukcia,Osobné,,,,Nie,Šurany,Nitriansky kraj,111,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
47.9903416,18.1644991,3 izbový byt,136000.0,82.0,5.0,,Kompletná rekonštrukcia,Firemné,,1975.0,3.0,Nie,Nové Zámky,Nitriansky kraj,175,70,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,3,0,1
48.1504396,17.8753711,2 izbový byt,92000.0,48.0,,,Čiastočná rekonštrukcia,Osobné,,,2.0,Nie,Šaľa,Nitriansky kraj,173,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
48.2995479,18.0608712,3 izbový byt,163000.0,73.0,1.0,7.0,Kompletná rekonštrukcia,Osobné,,1900.0,,Nie,Nitra,Nitriansky kraj,119,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.069149,18.94701,3 izbový byt,77000.0,77.16,2.0,8.0,Čiastočná rekonštrukcia,Osobné,Panelová,1985.0,,Nie,Šahy,Nitriansky kraj,109,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,1
47.979786,18.156316,3 izbový byt,134990.0,84.6,2.0,7.0,Kompletná rekonštrukcia,Osobné,Panelová,1986.0,4.0,Nie,Nové Zámky,Nitriansky kraj,107,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,3,0,1
47.993912,18.170229,4 izbový byt,155000.0,100.8,7.0,7.0,Kompletná rekonštrukcia,Osobné,Panelová,1970.0,4.0,Nie,Nové Zámky,Nitriansky kraj,332,225,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,4,3,0,1
47.993912,18.170229,3 izbový byt,155000.0,100.8,7.0,7.0,Kompletná rekonštrukcia,Osobné,Panelová,1970.0,3.0,Nie,Nové Zámky,Nitriansky kraj,385,278,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,3,3,0,1
48.566642,18.177587,Garsónka,64000.0,20.0,2.0,7.0,Čiastočná rekonštrukcia,,Panelová,1980.0,1.0,Nie,Topoľčany,Nitriansky kraj,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
48.2113457,18.5926485,3 izbový byt,120000.0,76.47,1.0,7.0,Kompletná rekonštrukcia,Osobné,Panelová,1986.0,3.0,Nie,Levice,Nitriansky kraj,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1
48.1665468,17.8892422,3 izbový byt,108000.0,84.0,,,Čiastočná rekonštrukcia,Osobné,,,3.0,Nie,Šaľa,Nitriansky kraj,108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1
48.3127719,18.0976378,3 izbový byt,189000.0,67.8,3.0,4.0,Kompletná rekonštrukcia,Osobné,,,3.0,Nie,Nitra,Nitriansky kraj,217,109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3,0,1
48.3061414,18.076376,3 izbový byt,186900.0,87.0,1.0,3.0,Čiastočná rekonštrukcia,Osobné,,,,Nie,Nitra,Nitriansky kraj,108,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3,2,0,1
48.148724,17.884183,3 izbový byt,112000.0,73.0,6.0,7.0,Čiastočná rekonštrukcia,Osobné,Panelová,1970.0,3.0,Nie,Šaľa,Nitriansky kraj,111,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,1
48.3128725,18.086038,Garsónka,102900.0,35.0,5.0,6.0,Kompletná rekonštrukcia,Firemné,Panelová,1900.0,1.0,Nie,Nitra,Nitriansky kraj,123,15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1
48.5226529,17.886718,3 izbový byt,92900.0,76.0,2.0,4.0,Kompletná rekonštrukcia,Osobné,Panelová,1980.0,3.0,Nie,Svrbice,Nitriansky kraj,228,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.3073541,18.0888489,3 izbový byt,157000.0,97.0,1.0,3.0,Čiastočná rekonštrukcia,Osobné,,1900.0,3.0,Nie,Nitra,Nitriansky kraj,368,260,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1
48.1357201,17.8423874,3 izbový byt,128000.0,85.0,,,Novostavba,Osobné,,,3.0,Nie,Diakovce,Nitriansky kraj,264,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0
48.1357201,17.8423874,3 izbový byt,138000.0,108.34,,,Novostavba,Osobné,,,3.0,Nie,Diakovce,Nitriansky kraj,201,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0
47.7777968,18.6461403,3 izbový byt,82990.0,60.0,7.0,7.0,Pôvodný stav,Osobné,Panelová,1900.0,3.0,Nie,Štúrovo,Nitriansky kraj,193,85,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0
47.9860672,18.1640649,3 izbový byt,104500.0,71.0,,3.0,Kompletná rekonštrukcia,Osobné,Panelová,1900.0,3.0,Nie,Nové Zámky,Nitriansky kraj,149,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.2192923,18.6011482,2 izbový byt,73990.0,64.0,1.0,3.0,Čiastočná rekonštrukcia,Osobné,Tehlová,1900.0,2.0,Nie,Levice,Nitriansky kraj,379,271,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
47.9860672,18.1640649,3 izbový byt,121990.0,67.0,,7.0,Kompletná rekonštrukcia,Osobné,Panelová,1900.0,3.0,Nie,Nové Zámky,Nitriansky kraj,294,186,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.102287,18.3399932,3 izbový byt,85990.0,53.0,1.0,1.0,Kompletná rekonštrukcia,Osobné,Tehlová,1900.0,3.0,Nie,Podhájska,Nitriansky kraj,313,205,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.2192923,18.6011482,4 izbový byt,103000.0,80.0,8.0,13.0,Čiastočná rekonštrukcia,Osobné,Panelová,1973.0,4.0,Nie,Levice,Nitriansky kraj,165,57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,0,1
48.2192923,18.6011482,Garsónka,62500.0,20.0,4.0,7.0,Čiastočná rekonštrukcia,Osobné,Panelová,1976.0,1.0,Nie,Levice,Nitriansky kraj,253,145,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
48.2192923,18.6011482,3 izbový byt,92950.0,69.0,11.0,13.0,Čiastočná rekonštrukcia,Osobné,Panelová,1970.0,3.0,Nie,Levice,Nitriansky kraj,335,227,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,1
48.2192923,18.6011482,3 izbový byt,99500.0,62.0,4.0,4.0,Kompletná rekonštrukcia,Osobné,Tehlová,1955.0,3.0,Nie,Levice,Nitriansky kraj,514,406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
47.7625785,18.1294132,2 izbový byt,65000.0,59.0,2.0,2.0,Pôvodný stav,Osobné,Tehlová,1960.0,2.0,Nie,Komárno,Nitriansky kraj,109,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
47.7462615,18.3704573,1 izbový byt,48000.0,34.0,,2.0,Čiastočná rekonštrukcia,Osobné,Panelová,1900.0,1.0,Nie,Radvaň nad Dunajom,Nitriansky kraj,361,253,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1
47.7625785,18.1294132,1 izbový byt,51000.0,27.0,6.0,8.0,Čiastočná rekonštrukcia,Osobné,Panelová,1980.0,1.0,Nie,Komárno,Nitriansky kraj,661,553,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1
47.7625785,18.1294132,3 izbový byt,73000.0,59.0,1.0,7.0,Čiastočná rekonštrukcia,Osobné,Panelová,1900.0,3.0,Nie,Komárno,Nitriansky kraj,684,576,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,2,0,1
47.9284076,18.2074305,2 izbový byt,55500.0,50.0,2.0,4.0,Čiastočná rekonštrukcia,Osobné,Tehlová,1900.0,2.0,Nie,Bajč,Nitriansky kraj,374,266,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
48.208962,18.60183,3 izbový byt,113000.0,85.0,1.0,7.0,Kompletná rekonštrukcia,Osobné,Panelová,1980.0,3.0,Nie,Levice,Nitriansky kraj,280,172,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1
48.21357,18.59517,2 izbový byt,75000.0,50.0,2.0,2.0,Čiastočná rekonštrukcia,Osobné,Tehlová,1980.0,2.0,Nie,Levice,Nitriansky kraj,108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
47.7610009,18.110711,Garsónka,56500.0,20.0,2.0,7.0,Kompletná rekonštrukcia,Osobné,Panelová,1983.0,,Nie,Komárno,Nitriansky kraj,257,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
47.7656994,18.1338882,3 izbový byt,103000.0,73.5,1.0,3.0,Pôvodný stav,Osobné,Panelová,1978.0,3.0,Nie,Komárno,Nitriansky kraj,1019,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
47.77199072,18.13348711,4 izbový byt,309980.0,136.0,3.0,4.0,Novostavba,Osobné,Tehlová,2024.0,4.0,Nie,Komárno,Nitriansky kraj,405,296,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,5,1,0
47.7719114,18.13354075,3 izbový byt,214930.0,94.0,2.0,4.0,Novostavba,Osobné,Tehlová,2024.0,3.0,Nie,Komárno,Nitriansky kraj,405,296,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,1,0
47.77199072,18.13346028,3 izbový byt,249980.0,111.86,1.0,4.0,Novostavba,Osobné,Tehlová,2024.0,3.0,Nie,Komárno,Nitriansky kraj,410,301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,1,0
47.77198351,18.13348711,3 izbový byt,214930.0,94.19,1.0,4.0,Novostavba,Osobné,Tehlová,2024.0,3.0,Nie,Komárno,Nitriansky kraj,410,301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,1,0
47.77200874,18.13350856,4 izbový byt,309980.0,136.0,1.0,4.0,Novostavba,Osobné,Tehlová,2024.0,4.0,Nie,Komárno,Nitriansky kraj,410,301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,5,1,0
47.77193664,18.13357294,3 izbový byt,245990.0,111.08,,4.0,Novostavba,Firemné,Tehlová,2024.0,3.0,Nie,Komárno,Nitriansky kraj,410,301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,1,0
47.77197269,18.1335032,3 izbový byt,249980.0,112.0,1.0,4.0,Novostavba,Osobné,Tehlová,2024.0,3.0,Nie,Komárno,Nitriansky kraj,411,302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,1,0
48.078006,18.946521,2 izbový byt,58000.0,61.31,1.0,2.0,Kompletná rekonštrukcia,Osobné,Tehlová,1974.0,,Nie,Šahy,Nitriansky kraj,198,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1
48.165301,17.888546,3 izbový byt,103000.0,74.0,1.0,7.0,Kompletná rekonštrukcia,,Panelová,1980.0,,Nie,Šaľa,Nitriansky kraj,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.1721937,18.41787,4 izbový byt,81000.0,85.0,2.0,2.0,Kompletná rekonštrukcia,Osobné,,,4.0,Nie,Iňa,Nitriansky kraj,109,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4,3,0,1
47.769513,18.1097067,2 izbový byt,62000.0,59.0,,,Čiastočná rekonštrukcia,Osobné,,,2.0,Nie,Komárno,Nitriansky kraj,373,264,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
47.7625785,18.1294132,3 izbový byt,105000.0,67.0,,,Kompletná rekonštrukcia,Osobné,Panelová,,3.0,Nie,Komárno,Nitriansky kraj,430,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
47.7578098,18.131945,3 izbový byt,84900.0,82.0,,,Pôvodný stav,Osobné,,,3.0,Nie,Komárno,Nitriansky kraj,440,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
47.7735571,18.1251839,3 izbový byt,113000.0,78.0,,,Čiastočná rekonštrukcia,Osobné,,,,Nie,Komárno,Nitriansky kraj,542,433,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1
48.555004,18.125174,3 izbový byt,52000.0,49.0,2.0,3.0,Pôvodný stav,,Tehlová,1962.0,,Nie,Nemčice,Nitriansky kraj,243,134,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
48.30367914,18.05292428,3 izbový byt,140000.0,61.0,,,Čiastočná rekonštrukcia,Osobné,Panelová,,,Nie,Nitra,Nitriansky kraj,109,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,3,2,0,1
48.3868962,18.3806325,3 izbový byt,85000.0,61.37,,,Pôvodný stav,Osobné,,,3.0,Nie,Zlaté Moravce,Nitriansky kraj,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
47.9860672,18.1640649,1 izbový byt,400.0,35.0,,,Kompletná rekonštrukcia,Osobné,,,1.0,Nie,Nové Zámky,Nitriansky kraj,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1
48.297305,18.086832,2 izbový byt,153000.0,57.0,2.0,4.0,Kompletná rekonštrukcia,,Tehlová,1985.0,,Nie,Nitra,Nitriansky kraj,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1
48.298589,18.0617735,1 izbový byt,101500.0,37.0,7.0,7.0,Čiastočná rekonštrukcia,Osobné,,,1.0,Nie,Nitra,Nitriansky kraj,140,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1
48.274381,18.260716,3 izbový byt,158999.0,72.18,1.0,3.0,Novostavba,,Zmiešaná,2025.0,,Nie,Klasov,Nitriansky kraj,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,1,0
48.243731,18.308202,2 izbový byt,110999.0,50.69,1.0,1.0,Novostavba,,Zmiešaná,2025.0,,Nie,Vráble,Nitriansky kraj,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,1,0
48.274381,18.260716,2 izbový byt,110999.0,50.69,1.0,3.0,Novostavba,,Zmiešaná,2025.0,,Nie,Klasov,Nitriansky kraj,109,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,5,1,0
48.305807,18.07203,3 izbový byt,185200.0,69.15,2.0,5.0,Novostavba,Firemné,Železobetónová,2027.0,3.0,Nie,Nitra,Nitriansky kraj,958,849,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3,5,1,0
47.76182583,18.11181143,Garsónka,56500.0,21.0,2.0,7.0,Kompletná rekonštrukcia,Osobné,Panelová,1978.0,1.0,Nie,Komárno,Nitriansky kraj,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1
47.9881643,18.1571098,4 izbový byt,198000.0,130.0,,,Kompletná rekonštrukcia,Osobné,Tehlová,,4.0,Nie,Nové Zámky,Nitriansky kraj,307,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1
48.21357,18.59444,3 izbový byt,79900.0,52.0,1.0,3.0,Čiastočná rekonštrukcia,Osobné,Tehlová,1970.0,3.0,Nie,Levice,Nitriansky kraj,110,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1
48.1464345,17.8782895,2 izbový byt,105000.0,70.0,7.0,7.0,Pôvodný stav,Osobné,Panelová,1983.0,2.0,Nie,Šaľa,Nitriansky kraj,1068,958,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0
48.296418,18.517298,1 izbový byt,53000.0,43.3,2.0,3.0,Kompletná rekonštrukcia,,Panelová,1980.0,,Nie,Tlmače,Nitriansky kraj,111,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1
48.21357,18.59444,3 izbový byt,80400.0,52.0,1.0,3.0,Čiastočná rekonštrukcia,Osobné,Tehlová,1980.0,,Nie,Levice,Nitriansky kraj,122,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1
48.043339,18.654839,3 izbový byt,65000.0,62.0,4.0,4.0,Pôvodný stav,Osobné,Tehlová,1980.0,3.0,Nie,Želiezovce,Nitriansky kraj,123,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0
48.29567835,18.32785606,4 izbový byt,119900.0,82.0,2.0,2.0,Čiastočná rekonštrukcia,Osobné,Tehlová,1983.0,4.0,Nie,Nová Ves nad Žitavou,Nitriansky kraj,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1
47.9860672,18.1640649,3 izbový byt,128000.0,78.0,1.0,7.0,Kompletná rekonštrukcia,Osobné,Panelová,,,Nie,Nové Zámky,Nitriansky kraj,111,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3,3,0,1
47.9860672,18.1640649,2 izbový byt,88000.0,69.8,,1.0,Čiastočná rekonštrukcia,Osobné,Tehlová,,,Nie,Nové Zámky,Nitriansky kraj,111,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,1
47.9881643,18.1571098,3 izbový byt,105000.0,64.0,,,Kompletná rekonštrukcia,Osobné,Panelová,,3.0,Nie,Nové Zámky,Nitriansky kraj,116,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1
48.1668068,17.8435818,5 a viac izbový byt,237000.0,280.0,,,Novostavba,Osobné,,,4.0,Nie,Kráľová nad Váhom,Nitriansky kraj,119,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,1,0
47.981148,18.159002,2 izbový byt,150000.0,50.0,3.0,,Novostavba,Osobné,Tehlová,2023.0,2.0,Nie,Nové Zámky,Nitriansky kraj,368,257,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,5,1,0
47.9860672,18.1640649,2 izbový byt,115000.0,68.0,2.0,,Kompletná rekonštrukcia,Osobné,Panelová,,2.0,Nie,Nové Zámky,Nitriansky kraj,1433,1322,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2,3,0,1
47.9847096,18.170141,3 izbový byt,139000.0,65.0,2.0,,Novostavba,Osobné,Tehlová,,3.0,Nie,Nové Zámky,Nitriansky kraj,395,284,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,3,5,1,0
48.0963546,18.0648507,3 izbový byt,88000.0,72.0,2.0,,Čiastočná rekonštrukcia,Osobné,Tehlová,,3.0,Nie,Tvrdošovce,Nitriansky kraj,193,82,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,3,2,0,1
47.9920499,18.1659117,Garsónka,63000.0,20.0,6.0,7.0,Kompletná rekonštrukcia,Osobné,Panelová,,1.0,Nie,Nové Zámky,Nitriansky kraj,112,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,1
48.1513924,17.8756083,3 izbový byt,92000.0,74.0,,,Čiastočná rekonštrukcia,Osobné,,,3.0,Nie,Šaľa,Nitriansky kraj,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1
48.31486,18.0873,2 izbový byt,170000.0,64.0,6.0,,Kompletná rekonštrukcia,Osobné,,,,Nie,Nitra,Nitriansky kraj,115,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,1
48.2192923,18.6011482,2 izbový byt,70000.0,66.9,5.0,7.0,Čiastočná rekonštrukcia,Osobné,Panelová,1980.0,2.0,Nie,Levice,Nitriansky kraj,979,867,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1
47.8513889,18.0516667,3 izbový byt,115000.0,78.0,,,Kompletná rekonštrukcia,Osobné,Panelová,,3.0,Nie,Komárno,Nitriansky kraj,116,4,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,3,3,0,1
47.7698042,18.1074674,1 izbový byt,46900.0,28.0,,,Čiastočná rekonštrukcia,Osobné,Panelová,,,Nie,Komárno,Nitriansky kraj,112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,1
48.13470458,17.78366804,3 izbový byt,128000.0,84.72,2.0,2.0,Novostavba,Osobné,Tehlová,2024.0,3.0,Nie,Diakovce,Nitriansky kraj,913,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0
47.7570874,18.12915698,3 izbový byt,124000.0,79.6,,,Kompletná rekonštrukcia,Osobné,,,,Nie,Komárno,Nitriansky kraj,244,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.148891,17.88459,3 izbový byt,146000.0,80.0,1.0,1.0,Kompletná rekonštrukcia,Osobné,Drevená,1963.0,3.0,Nie,Šaľa,Nitriansky kraj,128,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,1
47.90228271,18.14329147,2 izbový byt,74800.0,45.0,,,Kompletná rekonštrukcia,Osobné,,,,Nie,Imeľ,Nitriansky kraj,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1
47.76186596,18.12401891,3 izbový byt,108000.0,81.0,7.0,7.0,Čiastočná rekonštrukcia,Osobné,Panelová,,,Nie,Komárno,Nitriansky kraj,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,0,1
48.3094966,18.1027433,1 izbový byt,135000.0,37.0,4.0,4.0,Kompletná rekonštrukcia,Osobné,,,1.0,Nie,Nitra,Nitriansky kraj,114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1
48.2961999,18.0653004,1 izbový byt,140000.0,40.0,2.0,6.0,Novostavba,Osobné,,,1.0,Nie,Nitra,Nitriansky kraj,114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,5,1,0
48.2163194,18.6000869,3 izbový byt,115000.0,75.0,3.0,3.0,Kompletná rekonštrukcia,Osobné,Tehlová,1970.0,3.0,Nie,Levice,Nitriansky kraj,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.2165737,18.60043287,3 izbový byt,88000.0,66.0,7.0,7.0,Pôvodný stav,Osobné,Panelová,1980.0,3.0,Nie,Levice,Nitriansky kraj,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0
48.294028,18.073732,2 izbový byt,164500.0,67.0,7.0,8.0,Kompletná rekonštrukcia,Osobné,Panelová,1989.0,2.0,Nie,Nitra,Nitriansky kraj,830,715,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,1
48.305062,18.050784,1 izbový byt,135500.0,47.0,1.0,8.0,Kompletná rekonštrukcia,Firemné,Panelová,1991.0,2.0,Nie,Nitra,Nitriansky kraj,256,141,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1
48.305062,18.050784,2 izbový byt,135500.0,47.0,1.0,8.0,Kompletná rekonštrukcia,Firemné,Panelová,1991.0,,Nie,Nitra,Nitriansky kraj,256,141,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,1
48.304971,18.060998,2 izbový byt,169000.0,65.0,6.0,13.0,Kompletná rekonštrukcia,Firemné,Panelová,1980.0,2.0,Nie,Nitra,Nitriansky kraj,856,741,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,3,0,1
48.298939,18.075784,3 izbový byt,187000.0,76.0,6.0,8.0,Kompletná rekonštrukcia,Firemné,Panelová,1985.0,1.0,Nie,Nitra,Nitriansky kraj,256,141,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3,3,0,1
48.2736633,18.5102041,3 izbový byt,64790.0,85.67,,,Čiastočná rekonštrukcia,Osobné,,,3.0,Nie,Malé Kozmálovce,Nitriansky kraj,178,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1
48.298589,18.061774,2 izbový byt,173000.0,65.0,2.0,13.0,Kompletná rekonštrukcia,Firemné,Panelová,1984.0,2.0,Nie,Nitra,Nitriansky kraj,115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,1
48.2996631,18.0554202,4 izbový byt,159000.0,87.0,1.0,6.0,Kompletná rekonštrukcia,Osobné,,1985.0,,Nie,Nitra,Nitriansky kraj,175,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1
48.0171183,18.413382,4 izbový byt,110000.0,98.2,2.0,,Kompletná rekonštrukcia,Osobné,,,4.0,Nie,Kolta,Nitriansky kraj,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1
