latitude,longitude,druh_objektu_text,price,floor_size,Podlažie,Počet nadzemných podlaží,Stav nehnuteľnosti,Vlastníctvo,Typ konštrukcie,Rok výstavby,Počet izieb / miestností,Cena vrátane energií,streetAddress,addressRegion,days_since_publication,update_publication_delta,Vybavenie_Verejné parkovanie,Vybavenie_Sklad,Vybavenie_Vyhradené parkovanie,Vybavenie_Pivnica,Vybavenie_Šatníkové skrine,Vybavenie_Technická miestnosť,Vybavenie_Predzáhradka,Vybavenie_Balkón,Vybavenie_Vonkajšie parkovacie miesto,Vybavenie_Lodžia,Vybavenie_Garážové státie,Vybavenie_Výťah,Vybavenie_Špajza,Vybavenie_Tepelná izolácia,room_count,condition_score,is_new,is_renovated
48.13965225,17.15642548,1 izbový byt,500.0,35.58,,,Novostavba,Osobné,,,,Nie,Bratislava-Ružinov,Bratislavský kraj,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0
48.150148,17.05023,2 izbový byt,700.0,83.0,1.0,7.0,Čiastočná rekonštrukcia,,Tehlová,2009.0,2.0,Nie,Bratislava-Karlova Ves,Bratislavský kraj,87,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1
48.165123,17.124492,3 izbový byt,800.0,60.0,3.0,4.0,Kompletná rekonštrukcia,Osobné,Drevená,1980.0,3.0,Nie,Bratislava-Nové Mesto,Bratislavský kraj,191,127,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1
48.1552461,17.14377796,2 izbový byt,650.0,48.5,5.0,1.0,Novostavba,Osobné,Zmiešaná,2022.0,,Nie,Bratislava-Ružinov,Bratislavský kraj,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0
48.1432371,17.1049471,2 izbový byt,550.0,49.3,,5.0,Kompletná rekonštrukcia,Osobné,Zmiešaná,1991.0,2.0,Nie,Bratislava-Staré Mesto,Bratislavský kraj,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,1
48.20996063,17.0170972,2 izbový byt,800.0,53.0,5.0,5.0,Novostavba,Osobné,Zmiešaná,2023.0,2.0,Nie,Bratislava-Devínska Nová Ves,Bratislavský kraj,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,1,0
48.2078275,16.9810639,3 izbový byt,690.0,69.0,3.0,7.0,Kompletná rekonštrukcia,Osobné,Panelová,1987.0,3.0,Áno,Bratislava-Devínska Nová Ves,Bratislavský kraj,517,453,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1
48.17518425,17.16667352,1 izbový byt,500.0,30.0,,8.0,Kompletná rekonštrukcia,Osobné,Panelová,1977.0,1.0,Nie,Bratislava-Ružinov,Bratislavský kraj,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1
48.17142341,17.12942167,4 izbový byt,790.0,70.0,1.0,7.0,Kompletná rekonštrukcia,Osobné,Tehlová,1967.0,4.0,Nie,Bratislava-Nové Mesto,Bratislavský kraj,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,1
48.1703525,17.173443,2 izbový byt,800.0,56.0,6.0,7.0,Novostavba,Osobné,Zmiešaná,,,Nie,Bratislava-Ružinov,Bratislavský kraj,75,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,1,0
48.1424751,17.1246701,2 izbový byt,850.0,56.0,25.0,32.0,Novostavba,Osobné,,,2.0,Nie,Bratislava-Staré Mesto,Bratislavský kraj,104,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0
48.1959287,17.0338749,2 izbový byt,560.0,58.0,4.0,12.0,Kompletná rekonštrukcia,Osobné,,,2.0,Nie,Bratislava-Dúbravka,Bratislavský kraj,77,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,1
48.1409696,17.1160912,2 izbový byt,1500.0,97.0,5.0,6.0,Kompletná rekonštrukcia,Osobné,Zmiešaná,1978.0,2.0,Nie,Bratislava-Staré Mesto,Bratislavský kraj,68,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,1
17.1984,48.1425,2 izbový byt,540.0,47.0,2.0,2.0,Novostavba,Osobné,Tehlová,,2.0,Nie,Bratislava-Podunajské Biskupice,Bratislavský kraj,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5,1,0
48.1683236,17.170277,1 izbový byt,525.0,36.3,,,Novostavba,Osobné,,,1.0,Nie,Bratislava-Ružinov,Bratislavský kraj,90,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0
48.219075,17.179811,2 izbový byt,700.0,46.0,3.0,8.0,Novostavba,Osobné,Tehlová,2022.0,1.0,Nie,Bratislava,Bratislavský kraj,514,448,0,0,0,1,0,1,0,0,0,1,1,1,0,0,2,5,1,0
48.1763741,17.1322747,4 izbový byt,1100.0,98.0,1.0,,Kompletná rekonštrukcia,Osobné,Tehlová,1955.0,,Nie,Bratislava-Nové Mesto,Bratislavský kraj,79,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,3,0,1
48.2031275,17.2053063,1 izbový byt,650.0,40.83,,,Novostavba,Osobné,,,1.0,Nie,Bratislava-Nové Mesto,Bratislavský kraj,165,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0
48.1428171,17.0842162,3 izbový byt,900.0,66.0,3.0,3.0,Kompletná rekonštrukcia,Osobné,,,3.0,Nie,Bratislava-Staré Mesto,Bratislavský kraj,67,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,3,3,0,1
48.142909,17.121444,1 izbový byt,790.0,34.0,5.0,6.0,Kompletná rekonštrukcia,,Tehlová,1930.0,,Áno,Bratislava-Staré Mesto,Bratislavský kraj,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1
48.09050006,17.12590772,2 izbový byt,690.0,57.35,,,Novostavba,Firemné,,,2.0,Nie,Bratislava-Petržalka,Bratislavský kraj,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0
48.153061,17.11861,1 izbový byt,800.0,50.0,1.0,5.0,Kompletná rekonštrukcia,,Tehlová,1940.0,,Áno,Bratislava-Staré Mesto,Bratislavský kraj,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1
48.15578311,17.12044926,2 izbový byt,790.0,46.0,3.0,7.0,Novostavba,Osobné,Zmiešaná,2016.0,2.0,Nie,Bratislava-Staré Mesto,Bratislavský kraj,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,1,0
48.1219079,17.095392,3 izbový byt,1000.0,72.0,23.0,27.0,Novostavba,Osobné,,,3.0,Nie,Bratislava-Petržalka,Bratislavský kraj,66,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,5,1,0
48.1542939,17.1455133,3 izbový byt,1000.0,82.0,2.0,11.0,Čiastočná rekonštrukcia,Osobné,,,3.0,Nie,Bratislava-Ružinov,Bratislavský kraj,66,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,2,0,1
48.14902371,17.1323256,2 izbový byt,760.0,54.0,5.0,6.0,Novostavba,Osobné,Zmiešaná,2019.0,2.0,Nie,Bratislava-Ružinov,Bratislavský kraj,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,1,0
48.1410817,17.1168704,2 izbový byt,900.0,69.0,3.0,5.0,Pôvodný stav,Osobné,Zmiešaná,1981.0,2.0,Nie,Bratislava-Staré Mesto,Bratislavský kraj,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
48.1429092,17.1214438,2 izbový byt,950.0,76.0,2.0,,Čiastočná rekonštrukcia,Osobné,,,2.0,Áno,Bratislava-Staré Mesto,Bratislavský kraj,97,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
48.1484473,17.1076452,3 izbový byt,1350.0,111.0,2.0,,Kompletná rekonštrukcia,Osobné,,,3.0,Áno,Bratislava-Staré Mesto,Bratislavský kraj,87,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.1452488,17.1175769,Garsónka,590.0,20.0,1.0,,Kompletná rekonštrukcia,Osobné,Tehlová,,1.0,Áno,Bratislava-Staré Mesto,Bratislavský kraj,75,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
48.1413623,17.1143569,3 izbový byt,1400.0,100.0,3.0,5.0,Kompletná rekonštrukcia,Osobné,,,3.0,Áno,Bratislava-Staré Mesto,Bratislavský kraj,100,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.1486924,17.0954838,3 izbový byt,1250.0,105.0,1.0,,Čiastočná rekonštrukcia,Osobné,,,3.0,Áno,Bratislava-Staré Mesto,Bratislavský kraj,137,72,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,1
48.15523219,17.1695744,2 izbový byt,500.0,60.0,6.0,8.0,Čiastočná rekonštrukcia,Osobné,Panelová,1960.0,2.0,Nie,Bratislava-Ružinov,Bratislavský kraj,65,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2,2,0,1
48.1560895,17.0482536,2 izbový byt,490.0,59.0,1.0,,Kompletná rekonštrukcia,Osobné,Panelová,1998.0,,Nie,Bratislava-Karlova Ves,Bratislavský kraj,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,1
48.169993,17.096883,2 izbový byt,700.0,61.0,2.0,4.0,Novostavba,Osobné,Tehlová,2023.0,2.0,Nie,Bratislava-Nové Mesto,Bratislavský kraj,67,2,0,0,0,1,0,0,0,0,0,1,1,1,0,0,2,5,1,0
48.15439216,17.14090639,2 izbový byt,620.0,66.0,11.0,11.0,Novostavba,Osobné,Zmiešaná,2018.0,2.0,Nie,Bratislava-Ružinov,Bratislavský kraj,98,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,1,0
48.1462221,17.1069764,2 izbový byt,700.0,54.0,,,Kompletná rekonštrukcia,Osobné,,,2.0,Nie,Bratislava-Staré Mesto,Bratislavský kraj,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1
48.1044288,17.2351196,3 izbový byt,850.0,77.0,1.0,1.0,Novostavba,Osobné,,2008.0,3.0,Nie,Rovinka,Bratislavský kraj,1547,1482,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,5,1,0
48.14050403,17.09968328,2 izbový byt,1070.0,43.9,4.0,4.0,Novostavba,Osobné,Tehlová,2024.0,2.0,Nie,Bratislava-Staré Mesto,Bratislavský kraj,66,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,1,0
48.1585261,17.0684301,3 izbový byt,950.0,82.0,5.0,7.0,Novostavba,Osobné,,,3.0,Nie,Bratislava-Karlova Ves,Bratislavský kraj,76,11,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,5,1,0
48.1496259,17.0545065,3 izbový byt,990.0,84.0,4.0,8.0,Kompletná rekonštrukcia,Osobné,,,3.0,Nie,Bratislava-Karlova Ves,Bratislavský kraj,278,213,0,0,0,0,1,0,0,0,1,0,0,1,0,1,3,3,0,1
48.08822984,17.12674681,2 izbový byt,830.0,60.0,,,Novostavba,Osobné,,,2.0,Áno,Bratislava-Petržalka,Bratislavský kraj,570,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0
48.14058685,17.11232758,2 izbový byt,850.0,59.0,,,Kompletná rekonštrukcia,Osobné,,,,Nie,Bratislava-Staré Mesto,Bratislavský kraj,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1
48.184423,17.04039,1 izbový byt,490.0,30.7,4.0,8.0,Kompletná rekonštrukcia,,Panelová,1972.0,,Nie,Bratislava-Dúbravka,Bratislavský kraj,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1
48.1633877,17.1301312,3 izbový byt,900.0,76.0,2.0,,Čiastočná rekonštrukcia,Osobné,Tehlová,,,Nie,Bratislava-Nové Mesto,Bratislavský kraj,68,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,0,1
48.1484473,17.1076452,2 izbový byt,600.0,60.0,1.0,4.0,Čiastočná rekonštrukcia,Osobné,Tehlová,,2.0,Nie,Bratislava-Staré Mesto,Bratislavský kraj,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1
48.1251722,17.2109494,Apartmán,750.0,58.0,2.0,4.0,Čiastočná rekonštrukcia,Firemné,,2006.0,,Nie,Bratislava-Podunajské Biskupice,Bratislavský kraj,65,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,1
48.13784782,17.20496535,2 izbový byt,520.0,53.0,1.0,,Kompletná rekonštrukcia,Osobné,Panelová,1972.0,2.0,Nie,Bratislava-Vrakuňa,Bratislavský kraj,82,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,1
48.4589948,17.1634841,Garsónka,370.0,17.0,,,Kompletná rekonštrukcia,Osobné,,,1.0,Áno,Rohožník,Bratislavský kraj,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
48.183905,17.037254,1 izbový byt,800.0,40.0,5.0,10.0,Čiastočná rekonštrukcia,Osobné,Panelová,1980.0,,Áno,Bratislava-Dúbravka,Bratislavský kraj,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1
48.145378,17.110798,2 izbový byt,650.0,58.0,1.0,4.0,Kompletná rekonštrukcia,,Tehlová,1921.0,2.0,Nie,Bratislava-Staré Mesto,Bratislavský kraj,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,1
48.143166,17.198989,3 izbový byt,850.0,85.5,2.0,6.0,Kompletná rekonštrukcia,,Tehlová,2010.0,,Nie,Bratislava-Vrakuňa,Bratislavský kraj,65,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,3,3,0,1
48.151074,17.152576,1 izbový byt,780.0,38.0,6.0,8.0,Kompletná rekonštrukcia,Osobné,Panelová,1979.0,1.0,Áno,Bratislava-Ružinov,Bratislavský kraj,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1
48.1413623,17.1143569,1 izbový byt,650.0,47.0,2.0,5.0,Čiastočná rekonštrukcia,Osobné,Tehlová,,1.0,Áno,Bratislava-Staré Mesto,Bratislavský kraj,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1
48.1577874,17.1357263,2 izbový byt,850.0,47.0,11.0,14.0,Novostavba,Osobné,Zmiešaná,,2.0,Áno,Bratislava-Ružinov,Bratislavský kraj,65,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,5,1,0
48.148596,17.107748,2 izbový byt,580.0,60.0,2.0,5.0,Kompletná rekonštrukcia,Osobné,"Tehlová, Zmiešaná",1957.0,2.0,Nie,Bratislava,Bratislavský kraj,470,405,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,3,0,1
48.20181822,17.16541718,2 izbový byt,636.0,53.0,1.0,6.0,Novostavba,Osobné,,,2.0,Nie,Bratislava-Rača,Bratislavský kraj,74,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,5,1,0
48.154294,17.145513,1 izbový byt,540.0,38.0,4.0,5.0,Novostavba,,Železobetónová,2020.0,,Nie,Bratislava-Ružinov,Bratislavský kraj,75,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,1,0
48.169993,17.096883,2 izbový byt,700.0,61.0,2.0,4.0,Novostavba,Osobné,Tehlová,2023.0,2.0,Nie,Bratislava-Nové Mesto,Bratislavský kraj,66,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,5,1,0
48.16957134,17.09520659,3 izbový byt,700.0,76.0,8.0,12.0,Kompletná rekonštrukcia,Osobné,Panelová,1973.0,3.0,Nie,Bratislava-Nové Mesto,Bratislavský kraj,67,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1
48.14271195,17.14072323,1 izbový byt,550.0,25.0,3.0,8.0,Novostavba,Osobné,,2024.0,1.0,Nie,Bratislava-Ružinov,Bratislavský kraj,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,1,0
48.16351998,17.0958209,3 izbový byt,780.0,70.0,1.0,5.0,Čiastočná rekonštrukcia,Osobné,,2007.0,3.0,Nie,Bratislava-Nové Mesto,Bratislavský kraj,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,1
48.1539467,17.122681,1 izbový byt,500.0,45.0,4.0,5.0,Čiastočná rekonštrukcia,Osobné,Tehlová,,1.0,Nie,Bratislava-Ružinov,Bratislavský kraj,65,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,1
48.157615,17.133289,2 izbový byt,800.0,65.0,8.0,26.0,Novostavba,Osobné,"Železobetónová, Tehlová",2024.0,2.0,Nie,Bratislava-Ružinov,Bratislavský kraj,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,1,0
48.1988581,17.3005511,2 izbový byt,690.0,60.0,2.0,6.0,Novostavba,Osobné,,,2.0,Nie,Bratislava-Staré Mesto,Bratislavský kraj,94,29,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2,5,1,0
48.1595556,17.1235559,Garsónka,420.0,26.0,2.0,,Čiastočná rekonštrukcia,Osobné,Panelová,,1.0,Nie,Bratislava-Nové Mesto,Bratislavský kraj,75,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
48.1159671,17.1192418,1 izbový byt,575.0,41.0,1.0,8.0,Novostavba,Osobné,,,1.0,Nie,Bratislava-Petržalka,Bratislavský kraj,88,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,1,0
48.1159671,17.1192418,2 izbový byt,575.0,41.0,1.0,8.0,Novostavba,Osobné,,,2.0,Nie,Bratislava-Petržalka,Bratislavský kraj,88,23,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,1,0
48.10533524,17.08346748,2 izbový byt,600.0,50.71,,,Novostavba,Osobné,,,,Nie,Bratislava-Petržalka,Bratislavský kraj,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0
48.1474896,17.0845679,2 izbový byt,750.0,79.0,,,Novostavba,Osobné,,,2.0,Nie,Bratislava-Staré Mesto,Bratislavský kraj,73,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,2,5,1,0
48.1445213,17.1343971,3 izbový byt,890.0,62.9,8.0,,Novostavba,Osobné,,,3.0,Nie,Bratislava-Ružinov,Bratislavský kraj,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,1,0
48.2538432,17.22473873,2 izbový byt,650.0,55.0,,,Pôvodný stav,Osobné,,2008.0,2.0,Nie,Svätý Jur,Bratislavský kraj,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0
48.09199,17.118464,2 izbový byt,570.0,61.0,4.0,8.0,Novostavba,Firemné,Zmiešaná,2021.0,2.0,Nie,Bratislava-Petržalka,Bratislavský kraj,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,1,0
48.14077128,17.12328968,2 izbový byt,1050.0,70.0,2.0,5.0,Novostavba,Osobné,Tehlová,2010.0,2.0,Nie,Bratislava-Staré Mesto,Bratislavský kraj,122,57,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,1,0
48.145946,17.159767,2 izbový byt,580.0,50.0,6.0,7.0,Novostavba,Firemné,Zmiešaná,2024.0,2.0,Nie,Bratislava-Ružinov,Bratislavský kraj,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,1,0
48.21225492,17.02359732,2 izbový byt,690.0,55.85,,,Novostavba,Osobné,,,2.0,Nie,Bratislava-Devínska Nová Ves,Bratislavský kraj,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0
48.09199,17.118464,2 izbový byt,570.0,61.0,4.0,8.0,Novostavba,Firemné,Zmiešaná,2021.0,2.0,Nie,Bratislava-Petržalka,Bratislavský kraj,68,3,1,0,0,0,0,0,0,0,0,1,1,1,0,0,2,5,1,0
48.145946,17.159767,2 izbový byt,620.0,36.91,6.0,7.0,Novostavba,Firemné,Zmiešaná,2025.0,,Nie,Bratislava-Ružinov,Bratislavský kraj,67,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,1,0
48.22209927,16.98382017,Garsónka,460.0,33.0,3.0,7.0,Kompletná rekonštrukcia,Osobné,Panelová,1980.0,1.0,Nie,Bratislava-Devínska Nová Ves,Bratislavský kraj,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1
48.2334244,17.4034584,1 izbový byt,630.0,50.12,3.0,3.0,Novostavba,Osobné,Tehlová,2018.0,1.0,Nie,Senec,Bratislavský kraj,65,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,5,1,0
48.1024658,17.1046811,3 izbový byt,870.0,69.0,,,Kompletná rekonštrukcia,Osobné,,,3.0,Nie,Bratislava-Petržalka,Bratislavský kraj,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.1758872,17.0575757,2 izbový byt,950.0,50.0,14.0,16.0,Novostavba,Osobné,,2023.0,,Nie,Bratislava-Dúbravka,Bratislavský kraj,151,86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,1,0
48.145946,17.159767,2 izbový byt,620.0,36.91,4.0,7.0,Novostavba,Firemné,Zmiešaná,2025.0,,Nie,Bratislava-Ružinov,Bratislavský kraj,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,1,0
48.1521477,17.1792958,2 izbový byt,850.0,55.0,,,Novostavba,Osobné,,,2.0,Áno,Bratislava-Ružinov,Bratislavský kraj,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0
48.2027645,17.0242196,1 izbový byt,550.0,39.0,,,Čiastočná rekonštrukcia,Osobné,,,1.0,Nie,Bratislava-Dúbravka,Bratislavský kraj,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1
48.158273,17.134147,2 izbový byt,800.0,65.0,8.0,26.0,Novostavba,Osobné,"Železobetónová, Tehlová",2024.0,2.0,Nie,Bratislava-Ružinov,Bratislavský kraj,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,1,0
48.2031275,17.2053063,Apartmán,520.0,59.0,,,Novostavba,Osobné,,,,Nie,Bratislava-Nové Mesto,Bratislavský kraj,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0
48.188152,17.032697,4 izbový byt,720.0,76.0,4.0,8.0,Kompletná rekonštrukcia,,Panelová,1972.0,,Nie,Bratislava-Dúbravka,Bratislavský kraj,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,1
48.145451,17.097917,2 izbový byt,750.0,68.0,1.0,4.0,Kompletná rekonštrukcia,,Zmiešaná,1975.0,,Nie,Bratislava-Staré Mesto,Bratislavský kraj,112,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,1
48.2031275,17.2053063,1 izbový byt,550.0,45.0,,,Novostavba,Osobné,,,1.0,Nie,Bratislava-Nové Mesto,Bratislavský kraj,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0
48.10522269,17.08670629,2 izbový byt,650.0,42.04,4.0,,Novostavba,Osobné,,,2.0,Nie,Bratislava-Petržalka,Bratislavský kraj,96,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0
48.14063876,17.17872396,3 izbový byt,600.0,72.0,,,Kompletná rekonštrukcia,Osobné,,,3.0,Nie,Bratislava-Ružinov,Bratislavský kraj,128,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
48.163257,17.155213,2 izbový byt,800.0,50.0,4.0,9.0,Novostavba,,Železobetónová,2018.0,,Nie,Bratislava-Nové Mesto,Bratislavský kraj,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,1,0
48.1090854,17.2950245,2 izbový byt,430.0,41.13,1.0,1.0,Novostavba,Osobné,,,2.0,Nie,Miloslavov,Bratislavský kraj,74,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,5,1,0
48.17978,17.043297,2 izbový byt,600.0,61.0,,,Čiastočná rekonštrukcia,Osobné,,,2.0,Nie,Bratislava-Dúbravka,Bratislavský kraj,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
48.09885513,17.12287903,3 izbový byt,950.0,99.0,2.0,4.0,Novostavba,Osobné,Zmiešaná,2022.0,3.0,Nie,Bratislava-Petržalka,Bratislavský kraj,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,1,0
48.166203,17.136331,2 izbový byt,665.0,51.0,2.0,4.0,Kompletná rekonštrukcia,Osobné,Tehlová,1939.0,,Nie,Bratislava-Nové Mesto,Bratislavský kraj,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1
48.1712321,17.1499302,2 izbový byt,800.0,43.0,6.0,6.0,Novostavba,Osobné,,,2.0,Áno,Bratislava-Nové Mesto,Bratislavský kraj,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,1,0
48.147889,17.115911,4 izbový byt,1400.0,95.0,2.0,2.0,Kompletná rekonštrukcia,,Tehlová,1937.0,,Nie,Bratislava-Staré Mesto,Bratislavský kraj,279,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1
48.1659607,17.1150711,4 izbový byt,1700.0,125.0,4.0,4.0,Novostavba,Osobné,,,4.0,Nie,Bratislava-Nové Mesto,Bratislavský kraj,74,9,0,0,0,1,1,0,0,0,0,0,0,1,0,1,4,5,1,0
48.11087,17.1115426,1 izbový byt,450.0,35.0,,,Čiastočná rekonštrukcia,Osobné,,,,Nie,Bratislava-Petržalka,Bratislavský kraj,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1
48.1659607,17.1150711,4 izbový byt,1700.0,126.0,4.0,4.0,Novostavba,Osobné,,,4.0,Nie,Bratislava-Nové Mesto,Bratislavský kraj,74,9,0,0,0,1,1,0,0,0,0,0,0,1,0,1,4,5,1,0
48.16815849,17.16363138,3 izbový byt,890.0,103.0,,,Novostavba,Osobné,Zmiešaná,,,Nie,Bratislava-Ružinov,Bratislavský kraj,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,1,0
48.2170352,17.4061427,1 izbový byt,480.0,39.5,,,Novostavba,Osobné,,,,Nie,Senec,Bratislavský kraj,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,1,0
48.1567727,17.0497425,3 izbový byt,750.0,94.0,2.0,6.0,Kompletná rekonštrukcia,Osobné,,,3.0,Áno,Bratislava-Karlova Ves,Bratislavský kraj,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,0,1
48.1445117,17.1181065,Garsónka,650.0,24.0,,,Čiastočná rekonštrukcia,Osobné,Tehlová,,1.0,Áno,Bratislava-Staré Mesto,Bratislavský kraj,75,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1
48.1541906,17.1154581,2 izbový byt,530.0,39.0,3.0,6.0,Novostavba,Osobné,,,2.0,Nie,Bratislava-Staré Mesto,Bratislavský kraj,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,1,0
48.1712321,17.1499302,Garsónka,470.0,27.0,5.0,6.0,Kompletná rekonštrukcia,Osobné,,,1.0,Nie,Bratislava-Nové Mesto,Bratislavský kraj,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,1
